Supplier_Name,Supplier_CIN,Supplier_GSTIN,Supplier_Address,Supplier_State,Buyer_Name,Buyer_CIN,Buyer_GSTIN,Buyer_Address,Buyer_State,Invoice_Number,Invoice_Date,HSN_Code,Item_Description,Quantity,Unit,Rate_per_Unit,Total_Amount_ex_GST,CGST,SGST_UTGST,IGST,Taxable_Value,Total_Invoice_Value_with_GST,Payment_Type,ITC_Claimed,Transaction_ID,Payment_Flow,Amount,Date,Fraud_Label,Suspicious_Pattern_Flags,supplier_cin,buyer_cin,amount_num,itc_num,cgst,sgst,igst,gst_total,is_suspicious_flag,source,target,Payment_Type_enc,HSN_Code_enc,taxable_value
Company_669,CIN000669,GST000669,"571, West Bengal",Gujarat,Company_1158,CIN001158,GST001158,"566, Delhi",Tamil Nadu,INV00008305,2023-05-08,9403,Furniture,1,box,3344,18241,1641,1641,3707,18241,20598,UPI,1,TXN00008305,CIN000669->CIN001158,20598,2023-07-03,0,,CIN000669,CIN001158,20598,1,1641,1641,3707,6989,False,194,454,4,4,0
Company_278,CIN000278,GST000278,"852, West Bengal",Tamil Nadu,Company_1482,CIN001482,GST001482,"498, Tamil Nadu",Delhi,INV00008306,2023-09-05,1101,Raw Material,168,ltr,4533,756114,68050,68050,0,756114,853720,NEFT,1,TXN00008306,CIN000278->CIN001482,853720,2023-07-07,1,High Amount,CIN000278,CIN001482,853720,1,68050,68050,0,136100,True,1888,11,2,0,0
Company_592,CIN000592,GST000592,"337, Uttar Pradesh",Gujarat,Company_662,CIN000662,GST000662,"179, Delhi",Maharashtra,INV00008307,2023-10-09,8471,Laptop,14,ltr,5324,35113,3160,3160,0,35113,36448,Cheque,1,TXN00008307,CIN000592->CIN000662,36448,2023-02-04,0,,CIN000592,CIN000662,36448,1,3160,3160,0,6320,False,737,264,1,1,0
Company_622,CIN000622,GST000622,"943, Gujarat",Maharashtra,Company_1452,CIN001452,GST001452,"250, Gujarat",Maharashtra,INV00008308,2023-08-10,8523,Software License,13,kg,9354,78108,7029,7029,0,78108,86794,UPI,0,TXN00008308,CIN000622->CIN001452,86794,2023-05-22,0,,CIN000622,CIN001452,86794,0,7029,7029,0,14058,False,733,1074,4,3,0
Company_1509,CIN001509,GST001509,"593, Maharashtra",Maharashtra,Company_769,CIN000769,GST000769,"396, Karnataka",Gujarat,INV00008309,2023-04-21,1101,Raw Material,14,box,6259,79527,7157,7157,0,79527,90973,Cash,1,TXN00008309,CIN001509->CIN000769,90973,2023-06-25,0,,CIN001509,CIN000769,90973,1,7157,7157,0,14314,False,1400,21,0,0,0
Company_553,CIN000553,GST000553,"749, Delhi",Karnataka,Company_1655,CIN001655,GST001655,"800, Maharashtra",Uttar Pradesh,INV00008310,2023-04-14,8517,Mobile,1,pcs,4283,49152,4423,4423,9633,49152,53518,Cheque,1,TXN00008310,CIN000553->CIN001655,53518,2023-03-22,0,,CIN000553,CIN001655,53518,1,4423,4423,9633,18479,False,1020,1499,1,2,0
Company_1843,CIN001843,GST001843,"768, Tamil Nadu",Uttar Pradesh,Company_799,CIN000799,GST000799,"606, West Bengal",Gujarat,INV00008311,2023-02-23,1101,Raw Material,10,ltr,1142,65170,5865,5865,0,65170,67283,UPI,1,TXN00008311,CIN001843->CIN000799,67283,2023-08-04,0,,CIN001843,CIN000799,67283,1,5865,5865,0,11730,False,782,749,4,0,0
Company_698,CIN000698,GST000698,"366, West Bengal",Gujarat,Company_1205,CIN001205,GST001205,"577, Gujarat",Gujarat,INV00008312,2023-06-20,1101,Raw Material,63,ltr,7640,583320,52498,52498,0,583320,607632,Cheque,1,TXN00008312,CIN000698->CIN001205,607632,2023-01-28,1,Dummy Buyer,CIN000698,CIN001205,607632,1,52498,52498,0,104996,True,9,903,1,0,0
Company_1412,CIN001412,GST001412,"955, Delhi",Gujarat,Company_229,CIN000229,GST000229,"179, Delhi",Tamil Nadu,INV00008313,2023-07-30,8517,Mobile,3,box,9286,19943,1794,1794,3729,19943,20721,Cash,1,TXN00008313,CIN001412->CIN000229,20721,2023-02-02,0,,CIN001412,CIN000229,20721,1,1794,1794,3729,7317,False,1858,414,0,2,0
Company_310,CIN000310,GST000310,"411, West Bengal",Delhi,Company_1183,CIN001183,GST001183,"416, Karnataka",Uttar Pradesh,INV00008314,2023-08-26,9403,Furniture,1,kg,1280,47879,4309,4309,9908,47879,55049,Cheque,1,TXN00008314,CIN000310->CIN001183,55049,2023-09-05,0,,CIN000310,CIN001183,55049,1,4309,4309,9908,18526,False,1464,1371,1,4,0
Company_328,CIN000328,GST000328,"812, Maharashtra",West Bengal,Company_1898,CIN001898,GST001898,"768, Tamil Nadu",Gujarat,INV00008315,2023-02-24,1101,Raw Material,9,ltr,2840,45187,4066,4066,8469,45187,47053,Cheque,0,TXN00008315,CIN000328->CIN001898,47053,2023-06-06,0,,CIN000328,CIN001898,47053,0,4066,4066,8469,16601,False,1201,1711,1,0,0
Company_1164,CIN001164,GST001164,"588, Tamil Nadu",Delhi,Company_1766,CIN001766,GST001766,"545, Maharashtra",Maharashtra,INV00008316,2023-07-05,8471,Laptop,11,kg,6598,32366,2912,2912,6572,32366,36516,Cheque,0,TXN00008316,CIN001164->CIN001766,36516,2023-07-03,0,,CIN001164,CIN001766,36516,0,2912,2912,6572,12396,False,1615,531,1,1,0
Company_1243,CIN001243,GST001243,"560, Gujarat",Delhi,Company_1286,CIN001286,GST001286,"423, Uttar Pradesh",Delhi,INV00008317,2023-09-09,8523,Software License,7,pcs,9078,64142,5772,5772,12548,64142,69712,NEFT,1,TXN00008317,CIN001243->CIN001286,69712,2023-11-03,0,,CIN001243,CIN001286,69712,1,5772,5772,12548,24092,False,1590,1452,2,3,0
Company_612,CIN000612,GST000612,"346, Tamil Nadu",Tamil Nadu,Company_546,CIN000546,GST000546,"352, Tamil Nadu",Gujarat,INV00008318,2023-04-02,8523,Software License,6,box,7706,69121,6220,6220,0,69121,77128,Cheque,0,TXN00008318,CIN000612->CIN000546,77128,2023-06-17,0,,CIN000612,CIN000546,77128,0,6220,6220,0,12440,False,502,608,1,3,0
Company_464,CIN000464,GST000464,"930, Uttar Pradesh",West Bengal,Company_972,CIN000972,GST000972,"16, Karnataka",Maharashtra,INV00008319,2023-01-15,8523,Software License,11,ltr,1944,34322,3088,3088,0,34322,37121,NEFT,1,TXN00008319,CIN000464->CIN000972,37121,2023-04-03,0,,CIN000464,CIN000972,37121,1,3088,3088,0,6176,False,215,1390,2,3,0
Company_1812,CIN001812,GST001812,"717, Gujarat",Karnataka,Company_1775,CIN001775,GST001775,"791, Karnataka",West Bengal,INV00008320,2023-05-16,8523,Software License,7,kg,1258,1063603,95724,95724,0,1063603,1117605,NEFT,1,TXN00008320,CIN001812->CIN001775,1117605,2023-11-07,1,Fake Invoice,CIN001812,CIN001775,1117605,1,95724,95724,0,191448,True,769,1142,2,3,0
Company_1484,CIN001484,GST001484,"102, Delhi",West Bengal,Company_1864,CIN001864,GST001864,"599, Karnataka",Gujarat,INV00008321,2023-10-13,1101,Raw Material,4,ltr,2488,82582,7432,7432,17248,82582,95825,RTGS,0,TXN00008321,CIN001484->CIN001864,95825,2023-02-17,0,,CIN001484,CIN001864,95825,0,7432,7432,17248,32112,False,1957,1690,3,0,0
Company_1489,CIN001489,GST001489,"334, Uttar Pradesh",Tamil Nadu,Company_267,CIN000267,GST000267,"200, West Bengal",Gujarat,INV00008322,2023-03-30,8523,Software License,1,pcs,6770,36411,3276,3276,0,36411,40257,RTGS,0,TXN00008322,CIN001489->CIN000267,40257,2023-04-29,0,,CIN001489,CIN000267,40257,0,3276,3276,0,6552,False,1141,1774,3,3,0
Company_628,CIN000628,GST000628,"347, Uttar Pradesh",Karnataka,Company_1201,CIN001201,GST001201,"644, Delhi",Karnataka,INV00008323,2023-11-11,8471,Laptop,11,pcs,3436,26464,2381,2381,0,26464,31135,RTGS,1,TXN00008323,CIN000628->CIN001201,31135,2023-04-23,0,,CIN000628,CIN001201,31135,1,2381,2381,0,4762,False,1057,1377,3,1,0
Company_1934,CIN001934,GST001934,"875, Maharashtra",West Bengal,Company_370,CIN000370,GST000370,"633, Maharashtra",West Bengal,INV00008324,2023-08-15,8517,Mobile,2,box,7218,72833,6554,6554,0,72833,75136,Cash,0,TXN00008324,CIN001934->CIN000370,75136,2023-09-16,0,,CIN001934,CIN000370,75136,0,6554,6554,0,13108,False,1458,860,0,2,0
Company_152,CIN000152,GST000152,"288, Delhi",West Bengal,Company_349,CIN000349,GST000349,"254, Maharashtra",Uttar Pradesh,INV00008325,2023-09-03,8471,Laptop,118,pcs,1497,1008120,90730,90730,185493,1008120,1030519,NEFT,1,TXN00008325,CIN000152->CIN000349,1030519,2023-08-23,1,Round Tripping,CIN000152,CIN000349,1030519,1,90730,90730,185493,366953,True,75,878,2,1,0
Company_1789,CIN001789,GST001789,"889, Tamil Nadu",West Bengal,Company_233,CIN000233,GST000233,"786, Karnataka",West Bengal,INV00008326,2023-10-14,9403,Furniture,11,box,7540,56373,5073,5073,10621,56373,59006,NEFT,1,TXN00008326,CIN001789->CIN000233,59006,2023-11-26,0,,CIN001789,CIN000233,59006,1,5073,5073,10621,20767,False,1001,498,2,4,0
Company_271,CIN000271,GST000271,"504, Gujarat",Tamil Nadu,Company_672,CIN000672,GST000672,"485, Maharashtra",Tamil Nadu,INV00008327,2023-03-11,8517,Mobile,130,kg,1475,1756086,158047,158047,347812,1756086,1932291,Cash,1,TXN00008327,CIN000271->CIN000672,1932291,2023-03-28,1,Dummy Buyer,CIN000271,CIN000672,1932291,1,158047,158047,347812,663906,True,1223,1239,0,2,0
Company_104,CIN000104,GST000104,"150, Delhi",West Bengal,Company_549,CIN000549,GST000549,"895, Delhi",Karnataka,INV00008328,2023-09-01,8523,Software License,2,pcs,4061,13070,1176,1176,0,13070,13645,Cash,0,TXN00008328,CIN000104->CIN000549,13645,2023-03-15,0,,CIN000104,CIN000549,13645,0,1176,1176,0,2352,False,53,1864,0,3,0
Company_1231,CIN001231,GST001231,"637, Delhi",West Bengal,Company_845,CIN000845,GST000845,"977, Maharashtra",Gujarat,INV00008329,2023-03-22,9403,Furniture,9,pcs,511,5289,476,476,0,5289,5772,Cheque,1,TXN00008329,CIN001231->CIN000845,5772,2023-05-09,0,,CIN001231,CIN000845,5772,1,476,476,0,952,False,809,1388,1,4,0
Company_586,CIN000586,GST000586,"466, Gujarat",Delhi,Company_1614,CIN001614,GST001614,"39, Maharashtra",Tamil Nadu,INV00008330,2023-11-10,8471,Laptop,4,pcs,207,28695,2582,2582,0,28695,29324,NEFT,0,TXN00008330,CIN000586->CIN001614,29324,2023-02-28,0,,CIN000586,CIN001614,29324,0,2582,2582,0,5164,False,597,977,2,1,0
Company_810,CIN000810,GST000810,"721, Uttar Pradesh",Delhi,Company_255,CIN000255,GST000255,"375, West Bengal",Uttar Pradesh,INV00008331,2023-03-27,9403,Furniture,4,ltr,4972,19215,1729,1729,0,19215,20457,RTGS,0,TXN00008331,CIN000810->CIN000255,20457,2023-11-16,0,,CIN000810,CIN000255,20457,0,1729,1729,0,3458,False,740,1259,3,4,0
Company_890,CIN000890,GST000890,"19, Gujarat",Delhi,Company_835,CIN000835,GST000835,"172, Karnataka",Karnataka,INV00008332,2023-06-15,8471,Laptop,13,kg,948,66192,5957,5957,0,66192,72139,RTGS,1,TXN00008332,CIN000890->CIN000835,72139,2023-03-02,0,,CIN000890,CIN000835,72139,1,5957,5957,0,11914,False,825,1293,3,1,0
Company_757,CIN000757,GST000757,"840, Delhi",Gujarat,Company_1372,CIN001372,GST001372,"537, Gujarat",Maharashtra,INV00008333,2023-06-30,1101,Raw Material,8,ltr,835,71454,6430,6430,13382,71454,74349,UPI,1,TXN00008333,CIN000757->CIN001372,74349,2023-05-03,0,,CIN000757,CIN001372,74349,1,6430,6430,13382,26242,False,734,1253,4,0,0
Company_243,CIN000243,GST000243,"997, Maharashtra",West Bengal,Company_828,CIN000828,GST000828,"773, Gujarat",West Bengal,INV00008334,2023-03-20,8471,Laptop,11,box,3928,78417,7057,7057,0,78417,86302,RTGS,0,TXN00008334,CIN000243->CIN000828,86302,2023-03-25,0,,CIN000243,CIN000828,86302,0,7057,7057,0,14114,False,1770,55,3,1,0
Company_431,CIN000431,GST000431,"433, Delhi",West Bengal,Company_1968,CIN001968,GST001968,"317, Tamil Nadu",Uttar Pradesh,INV00008335,2023-08-04,8517,Mobile,10,pcs,7945,26436,2379,2379,0,26436,27969,NEFT,1,TXN00008335,CIN000431->CIN001968,27969,2023-07-06,0,,CIN000431,CIN001968,27969,1,2379,2379,0,4758,False,248,241,2,2,0
Company_684,CIN000684,GST000684,"758, Gujarat",Uttar Pradesh,Company_1438,CIN001438,GST001438,"211, West Bengal",Maharashtra,INV00008336,2023-06-12,9403,Furniture,6,box,5503,11528,1037,1037,2329,11528,12940,UPI,1,TXN00008336,CIN000684->CIN001438,12940,2023-09-08,0,,CIN000684,CIN001438,12940,1,1037,1037,2329,4403,False,96,1876,4,4,0
Company_740,CIN000740,GST000740,"862, Maharashtra",Uttar Pradesh,Company_87,CIN000087,GST000087,"772, Tamil Nadu",Maharashtra,INV00008337,2023-05-05,8523,Software License,1,box,6209,39906,3591,3591,0,39906,44383,UPI,0,TXN00008337,CIN000740->CIN000087,44383,2023-11-04,0,,CIN000740,CIN000087,44383,0,3591,3591,0,7182,False,630,41,4,3,0
Company_1278,CIN001278,GST001278,"768, Delhi",West Bengal,Company_1787,CIN001787,GST001787,"474, Karnataka",West Bengal,INV00008338,2023-01-25,1101,Raw Material,4,box,7616,40919,3682,3682,0,40919,47115,RTGS,0,TXN00008338,CIN001278->CIN001787,47115,2023-05-02,0,,CIN001278,CIN001787,47115,0,3682,3682,0,7364,False,561,179,3,0,0
Company_635,CIN000635,GST000635,"780, Karnataka",West Bengal,Company_350,CIN000350,GST000350,"957, Gujarat",Maharashtra,INV00008339,2023-11-23,8517,Mobile,3,kg,2421,84594,7613,7613,0,84594,90673,Cash,1,TXN00008339,CIN000635->CIN000350,90673,2023-09-06,0,,CIN000635,CIN000350,90673,1,7613,7613,0,15226,False,1447,1294,0,2,0
Company_557,CIN000557,GST000557,"509, Uttar Pradesh",Uttar Pradesh,Company_821,CIN000821,GST000821,"249, Tamil Nadu",Karnataka,INV00008340,2023-04-10,8471,Laptop,6,pcs,8033,80412,7237,7237,0,80412,90224,Cheque,0,TXN00008340,CIN000557->CIN000821,90224,2023-05-03,0,,CIN000557,CIN000821,90224,0,7237,7237,0,14474,False,1568,617,1,1,0
Company_658,CIN000658,GST000658,"498, Uttar Pradesh",Tamil Nadu,Company_1637,CIN001637,GST001637,"695, Delhi",Tamil Nadu,INV00008341,2023-09-19,8523,Software License,13,ltr,1351,60210,5418,5418,0,60210,67157,Cheque,1,TXN00008341,CIN000658->CIN001637,67157,2023-01-04,0,,CIN000658,CIN001637,67157,1,5418,5418,0,10836,False,1445,1905,1,3,0
Company_1512,CIN001512,GST001512,"814, Delhi",Gujarat,Company_352,CIN000352,GST000352,"175, Tamil Nadu",Gujarat,INV00008342,2023-02-16,9403,Furniture,12,box,1061,34458,3101,3101,0,34458,37964,UPI,1,TXN00008342,CIN001512->CIN000352,37964,2023-03-25,0,,CIN001512,CIN000352,37964,1,3101,3101,0,6202,False,810,69,4,4,0
Company_1857,CIN001857,GST001857,"769, West Bengal",Uttar Pradesh,Company_173,CIN000173,GST000173,"916, Karnataka",Karnataka,INV00008343,2023-08-08,8517,Mobile,12,pcs,4973,34000,3060,3060,0,34000,37494,RTGS,1,TXN00008343,CIN001857->CIN000173,37494,2023-08-05,0,,CIN001857,CIN000173,37494,1,3060,3060,0,6120,False,131,1194,3,2,0
Company_687,CIN000687,GST000687,"25, Maharashtra",Gujarat,Company_439,CIN000439,GST000439,"371, West Bengal",West Bengal,INV00008344,2023-01-05,8471,Laptop,6,ltr,7187,78838,7095,7095,0,78838,92142,NEFT,1,TXN00008344,CIN000687->CIN000439,92142,2023-07-19,0,,CIN000687,CIN000439,92142,1,7095,7095,0,14190,False,1058,340,2,1,0
Company_1361,CIN001361,GST001361,"888, West Bengal",Uttar Pradesh,Company_118,CIN000118,GST000118,"304, Maharashtra",West Bengal,INV00008345,2023-06-07,8517,Mobile,40,ltr,7020,954501,85905,85905,0,954501,1023745,Cash,1,TXN00008345,CIN001361->CIN000118,1023745,2023-11-15,1,Round Tripping,CIN001361,CIN000118,1023745,1,85905,85905,0,171810,True,1968,982,0,2,0
Company_476,CIN000476,GST000476,"786, Delhi",Gujarat,Company_1996,CIN001996,GST001996,"457, Gujarat",Maharashtra,INV00008346,2023-03-22,8517,Mobile,8,ltr,3718,34393,3095,3095,0,34393,40212,NEFT,1,TXN00008346,CIN000476->CIN001996,40212,2023-10-19,0,,CIN000476,CIN001996,40212,1,3095,3095,0,6190,False,214,206,2,2,0
Company_260,CIN000260,GST000260,"636, Karnataka",Tamil Nadu,Company_823,CIN000823,GST000823,"83, Delhi",Uttar Pradesh,INV00008347,2023-01-09,9403,Furniture,14,kg,324,89088,8017,8017,0,89088,97350,NEFT,1,TXN00008347,CIN000260->CIN000823,97350,2023-09-25,0,,CIN000260,CIN000823,97350,1,8017,8017,0,16034,False,1228,129,2,4,0
Company_15,CIN000015,GST000015,"970, Delhi",West Bengal,Company_1528,CIN001528,GST001528,"349, Maharashtra",Gujarat,INV00008348,2023-01-11,1101,Raw Material,14,box,2595,68959,6206,6206,0,68959,73443,UPI,1,TXN00008348,CIN000015->CIN001528,73443,2023-09-13,0,,CIN000015,CIN001528,73443,1,6206,6206,0,12412,False,61,619,4,0,0
Company_906,CIN000906,GST000906,"282, Tamil Nadu",West Bengal,Company_1475,CIN001475,GST001475,"386, Uttar Pradesh",Maharashtra,INV00008349,2023-03-15,8517,Mobile,5,pcs,3861,77350,6961,6961,0,77350,88981,NEFT,1,TXN00008349,CIN000906->CIN001475,88981,2023-05-28,0,,CIN000906,CIN001475,88981,1,6961,6961,0,13922,False,698,1180,2,2,0
Company_441,CIN000441,GST000441,"530, Uttar Pradesh",Tamil Nadu,Company_438,CIN000438,GST000438,"71, Delhi",Maharashtra,INV00008350,2023-05-29,1101,Raw Material,1,pcs,112,12868,1158,1158,0,12868,14499,Cash,1,TXN00008350,CIN000441->CIN000438,14499,2023-05-02,0,,CIN000441,CIN000438,14499,1,1158,1158,0,2316,False,1339,537,0,0,0
Company_690,CIN000690,GST000690,"935, Maharashtra",Maharashtra,Company_17,CIN000017,GST000017,"83, West Bengal",Delhi,INV00008351,2023-10-10,8517,Mobile,42,ltr,9574,1597639,143787,143787,310606,1597639,1725594,Cheque,1,TXN00008351,CIN000690->CIN000017,1725594,2023-02-14,1,Dummy Buyer,CIN000690,CIN000017,1725594,1,143787,143787,310606,598180,True,413,689,1,2,0
Company_375,CIN000375,GST000375,"496, Delhi",Tamil Nadu,Company_1228,CIN001228,GST001228,"550, Maharashtra",West Bengal,INV00008352,2023-01-02,1101,Raw Material,9,ltr,3081,15943,1434,1434,3153,15943,17519,NEFT,1,TXN00008352,CIN000375->CIN001228,17519,2023-03-27,0,,CIN000375,CIN001228,17519,1,1434,1434,3153,6021,False,772,443,2,0,0
Company_1934,CIN001934,GST001934,"875, Maharashtra",West Bengal,Company_342,CIN000342,GST000342,"897, Karnataka",Delhi,INV00008353,2023-07-15,8517,Mobile,1,pcs,731,22391,2015,2015,0,22391,23505,Cash,1,TXN00008353,CIN001934->CIN000342,23505,2023-06-21,0,,CIN001934,CIN000342,23505,1,2015,2015,0,4030,False,1458,1769,0,2,0
Company_646,CIN000646,GST000646,"841, West Bengal",West Bengal,Company_1688,CIN001688,GST001688,"377, Delhi",Delhi,INV00008354,2023-08-28,1101,Raw Material,6,pcs,104,79869,7188,7188,0,79869,92098,Cheque,0,TXN00008354,CIN000646->CIN001688,92098,2023-10-26,0,,CIN000646,CIN001688,92098,0,7188,7188,0,14376,False,1915,1129,1,0,0
Company_155,CIN000155,GST000155,"79, Maharashtra",Delhi,Company_601,CIN000601,GST000601,"582, Uttar Pradesh",Tamil Nadu,INV00008355,2023-03-22,8523,Software License,13,pcs,8798,1876264,168863,168863,0,1876264,1921657,UPI,1,TXN00008355,CIN000155->CIN000601,1921657,2023-05-31,1,Fake Invoice,CIN000155,CIN000601,1921657,1,168863,168863,0,337726,True,1577,717,4,3,0
Company_482,CIN000482,GST000482,"46, Maharashtra",Maharashtra,Company_1027,CIN001027,GST001027,"449, Maharashtra",Uttar Pradesh,INV00008356,2023-03-23,8471,Laptop,3,box,6006,27021,2431,2431,5104,27021,28356,RTGS,1,TXN00008356,CIN000482->CIN001027,28356,2023-11-13,0,,CIN000482,CIN001027,28356,1,2431,2431,5104,9966,False,1044,1013,3,1,0
Company_763,CIN000763,GST000763,"316, Gujarat",West Bengal,Company_526,CIN000526,GST000526,"904, Delhi",Delhi,INV00008357,2023-11-10,8517,Mobile,2,ltr,6603,38038,3423,3423,6988,38038,38825,NEFT,1,TXN00008357,CIN000763->CIN000526,38825,2023-09-10,0,,CIN000763,CIN000526,38825,1,3423,3423,6988,13834,False,1969,43,2,2,0
Company_1913,CIN001913,GST001913,"663, Karnataka",Maharashtra,Company_1672,CIN001672,GST001672,"373, Uttar Pradesh",Tamil Nadu,INV00008358,2023-08-08,8471,Laptop,7,ltr,8501,94942,8544,8544,0,94942,98145,Cheque,1,TXN00008358,CIN001913->CIN001672,98145,2023-09-01,0,,CIN001913,CIN001672,98145,1,8544,8544,0,17088,False,1535,646,1,1,0
Company_642,CIN000642,GST000642,"181, Maharashtra",Gujarat,Company_81,CIN000081,GST000081,"383, Tamil Nadu",Karnataka,INV00008359,2023-04-28,1101,Raw Material,2,pcs,1550,59435,5349,5349,12508,59435,69491,Cheque,1,TXN00008359,CIN000642->CIN000081,69491,2023-01-18,0,,CIN000642,CIN000081,69491,1,5349,5349,12508,23206,False,1024,395,1,0,0
Company_248,CIN000248,GST000248,"453, Uttar Pradesh",Tamil Nadu,Company_125,CIN000125,GST000125,"518, Uttar Pradesh",Maharashtra,INV00008360,2023-01-16,9403,Furniture,98,pcs,4271,1628533,146567,146567,0,1628533,1802500,UPI,1,TXN00008360,CIN000248->CIN000125,1802500,2023-09-20,1,High Amount,CIN000248,CIN000125,1802500,1,146567,146567,0,293134,True,430,343,4,4,0
Company_1386,CIN001386,GST001386,"10, Karnataka",West Bengal,Company_1981,CIN001981,GST001981,"10, Uttar Pradesh",Tamil Nadu,INV00008361,2023-07-09,8523,Software License,2,box,4866,40487,3643,3643,0,40487,43195,NEFT,0,TXN00008361,CIN001386->CIN001981,43195,2023-05-31,0,,CIN001386,CIN001981,43195,0,3643,3643,0,7286,False,693,577,2,3,0
Company_65,CIN000065,GST000065,"679, Uttar Pradesh",Tamil Nadu,Company_948,CIN000948,GST000948,"773, Karnataka",Gujarat,INV00008362,2023-03-08,8517,Mobile,3,box,6272,58048,5224,5224,0,58048,65891,Cash,1,TXN00008362,CIN000065->CIN000948,65891,2023-08-04,0,,CIN000065,CIN000948,65891,1,5224,5224,0,10448,False,1351,629,0,2,0
Company_443,CIN000443,GST000443,"890, Tamil Nadu",Karnataka,Company_236,CIN000236,GST000236,"459, Karnataka",Delhi,INV00008363,2023-09-15,9403,Furniture,8,kg,8292,57396,5165,5165,0,57396,65475,Cheque,1,TXN00008363,CIN000443->CIN000236,65475,2023-11-08,0,,CIN000443,CIN000236,65475,1,5165,5165,0,10330,False,768,1153,1,4,0
Company_550,CIN000550,GST000550,"325, Tamil Nadu",Maharashtra,Company_291,CIN000291,GST000291,"814, Karnataka",West Bengal,INV00008364,2023-06-15,8471,Laptop,14,box,4626,47488,4273,4273,9595,47488,53310,RTGS,1,TXN00008364,CIN000550->CIN000291,53310,2023-04-12,0,,CIN000550,CIN000291,53310,1,4273,4273,9595,18141,False,888,1275,3,1,0
Company_581,CIN000581,GST000581,"47, Karnataka",West Bengal,Company_757,CIN000757,GST000757,"840, Delhi",Gujarat,INV00008365,2023-05-26,1101,Raw Material,4,kg,2069,38087,3427,3427,0,38087,40861,UPI,1,TXN00008365,CIN000581->CIN000757,40861,2023-05-08,0,,CIN000581,CIN000757,40861,1,3427,3427,0,6854,False,691,734,4,0,0
Company_846,CIN000846,GST000846,"157, West Bengal",Uttar Pradesh,Company_1691,CIN001691,GST001691,"157, Gujarat",Uttar Pradesh,INV00008366,2023-10-04,1101,Raw Material,10,kg,9189,18461,1661,1661,0,18461,21437,RTGS,0,TXN00008366,CIN000846->CIN001691,21437,2023-01-08,0,,CIN000846,CIN001691,21437,0,1661,1661,0,3322,False,1862,1517,3,0,0
Company_1416,CIN001416,GST001416,"413, Maharashtra",Tamil Nadu,Company_1036,CIN001036,GST001036,"226, Tamil Nadu",Maharashtra,INV00008367,2023-04-18,8471,Laptop,182,pcs,856,1692768,152349,152349,0,1692768,1823454,NEFT,1,TXN00008367,CIN001416->CIN001036,1823454,2023-01-08,1,Round Tripping,CIN001416,CIN001036,1823454,1,152349,152349,0,304698,True,1138,1826,2,1,0
Company_384,CIN000384,GST000384,"524, Uttar Pradesh",Delhi,Company_1351,CIN001351,GST001351,"730, Karnataka",Tamil Nadu,INV00008368,2023-03-06,8471,Laptop,8,kg,8587,62115,5590,5590,0,62115,66386,UPI,1,TXN00008368,CIN000384->CIN001351,66386,2023-06-28,0,,CIN000384,CIN001351,66386,1,5590,5590,0,11180,False,1349,1085,4,1,0
Company_1692,CIN001692,GST001692,"725, West Bengal",West Bengal,Company_798,CIN000798,GST000798,"479, West Bengal",Tamil Nadu,INV00008369,2023-05-12,8517,Mobile,2,ltr,533,54188,4876,4876,0,54188,56898,Cash,1,TXN00008369,CIN001692->CIN000798,56898,2023-03-02,0,,CIN001692,CIN000798,56898,1,4876,4876,0,9752,False,1970,1727,0,2,0
Company_1251,CIN001251,GST001251,"449, Maharashtra",Tamil Nadu,Company_1540,CIN001540,GST001540,"448, Delhi",Tamil Nadu,INV00008370,2023-09-15,8517,Mobile,1,kg,2292,64482,5803,5803,0,64482,75429,Cash,1,TXN00008370,CIN001251->CIN001540,75429,2023-05-25,0,,CIN001251,CIN001540,75429,1,5803,5803,0,11606,False,1798,1833,0,2,0
