company_cin,company_gid,num_invoices_sent,total_sent_amount,avg_sent_amount,total_itc_sent,num_suspicious_sent,num_fraud_invoices_sent,unique_buyers,num_invoices_received,total_received_amount,avg_received_amount,total_itc_received,num_suspicious_received,num_fraud_invoices_received,unique_suppliers,total_invoices,total_amount_all,avg_invoice_amount_all,total_itc_all,num_fraud_invoices,num_suspicious_flags,unique_partners,itc_ratio,company_name,state,address,pagerank,clustering_coeff,in_degree,out_degree,label
CIN001980,1485,5.0,651209.0,130241.8,4.0,1.0,1.0,5.0,5.0,3775039.0,755007.8,5.0,3.0,3.0,5.0,10.0,4426248.0,442624.80000000005,9.0,4.0,4.0,10.0,2.033324838554008e-06,Company_1980,Gujarat,"16, Delhi",0.0005679513468536322,0.0,5,5,1
CIN000132,1486,4.0,309827.0,77456.75,2.0,0.0,0.0,4.0,4.0,140995.0,35248.75,3.0,0.0,0.0,4.0,8.0,450822.0,56352.75,5.0,0.0,0.0,8.0,1.109085182178332e-05,Company_132,West Bengal,"400, Gujarat",0.0002465880002425467,0.0,4,4,0
CIN000111,1487,4.0,185482.0,46370.5,4.0,0.0,0.0,4.0,6.0,367587.0,61264.5,5.0,0.0,0.0,6.0,10.0,553069.0,53817.5,9.0,0.0,0.0,10.0,1.627283395019428e-05,Company_111,Delhi,"691, Karnataka",0.0005554550679062268,0.0,6,4,0
CIN000778,1488,3.0,167103.0,55701.0,2.0,0.0,0.0,3.0,4.0,175634.0,43908.5,3.0,0.0,0.0,4.0,7.0,342737.0,49804.75,5.0,0.0,0.0,7.0,1.4588445367730942e-05,Company_778,Uttar Pradesh,"440, Karnataka",0.0005285535947509864,0.047619047619047616,4,3,0
CIN000813,1489,2.0,157021.0,78510.5,1.0,0.0,0.0,2.0,3.0,151866.0,50622.0,3.0,0.0,0.0,3.0,5.0,308887.0,64566.25,4.0,0.0,0.0,5.0,1.2949719476701836e-05,Company_813,Gujarat,"162, Uttar Pradesh",0.00030375689798930084,0.0,3,2,0
CIN001746,1490,2.0,1416651.0,708325.5,1.0,1.0,1.0,2.0,6.0,253188.0,42198.0,5.0,0.0,0.0,6.0,8.0,1669839.0,375261.75,6.0,1.0,1.0,8.0,3.593160777775582e-06,Company_1746,Uttar Pradesh,"707, Gujarat",0.0005554765843852137,0.0,6,2,1
CIN000676,1491,8.0,3052216.0,381527.0,7.0,2.0,2.0,8.0,10.0,5036111.0,503611.1,7.0,3.0,3.0,10.0,18.0,8088327.0,442569.05,14.0,5.0,5.0,18.0,1.730889465769621e-06,Company_676,Karnataka,"170, Maharashtra",0.0006223188875631712,0.006535947712418301,10,8,1
CIN000685,1492,4.0,1521339.0,380334.75,4.0,1.0,1.0,4.0,4.0,236509.0,59127.25,3.0,0.0,0.0,4.0,8.0,1757848.0,219731.0,7.0,1.0,1.0,8.0,3.982141800656257e-06,Company_685,Uttar Pradesh,"714, Tamil Nadu",0.0003702712003089728,0.03571428571428571,4,4,1
CIN000786,1493,7.0,385376.0,55053.71428571428,5.0,0.0,0.0,7.0,7.0,2905428.0,415061.14285714284,5.0,2.0,2.0,7.0,14.0,3290804.0,235057.42857142855,10.0,2.0,2.0,14.0,3.038771072358001e-06,Company_786,Gujarat,"871, West Bengal",0.000767114951036723,0.0,7,7,1
CIN001901,1494,9.0,3104981.0,344997.8888888889,6.0,3.0,3.0,9.0,6.0,2653336.0,442222.6666666667,5.0,2.0,2.0,6.0,15.0,5758317.0,393610.27777777775,11.0,5.0,5.0,15.0,1.9102803822714172e-06,Company_1901,Karnataka,"184, West Bengal",0.00046847211760126753,0.0,6,9,1
CIN001169,1495,2.0,70348.0,35174.0,1.0,0.0,0.0,2.0,4.0,154844.0,38711.0,3.0,0.0,0.0,4.0,6.0,225192.0,36942.5,4.0,0.0,0.0,6.0,1.7762620341752817e-05,Company_1169,Gujarat,"697, Gujarat",0.00029844431905483163,0.0,4,2,0
CIN000939,1496,4.0,918045.0,229511.25,4.0,1.0,1.0,4.0,5.0,3126398.0,625279.6,3.0,2.0,2.0,5.0,9.0,4044443.0,427395.425,7.0,3.0,3.0,9.0,1.7307698489013196e-06,Company_939,Maharashtra,"195, Uttar Pradesh",0.0003620598217581954,0.0,5,4,1
CIN000590,1497,9.0,4858043.0,539782.5555555555,9.0,4.0,4.0,9.0,6.0,168769.0,28128.166666666668,4.0,0.0,0.0,6.0,15.0,5026812.0,283955.36111111107,13.0,4.0,4.0,15.0,2.5861321250924046e-06,Company_590,Gujarat,"615, West Bengal",0.00048200627886279277,0.009523809523809525,6,9,1
CIN000089,1498,12.0,4994703.0,416225.25,8.0,4.0,4.0,12.0,15.0,3741810.0,249454.0,11.0,2.0,2.0,15.0,27.0,8736513.0,332839.625,19.0,6.0,6.0,27.0,2.174780716288066e-06,Company_89,Karnataka,"204, Uttar Pradesh",0.0011180430620520386,0.008547008547008548,15,12,1
CIN001655,1499,4.0,1050273.0,262568.25,3.0,1.0,1.0,4.0,14.0,4913671.0,350976.5,12.0,3.0,3.0,14.0,18.0,5963944.0,306772.375,15.0,4.0,4.0,18.0,2.5151141593549505e-06,Company_1655,Uttar Pradesh,"800, Maharashtra",0.0011732616812083776,0.0,14,4,1
CIN000927,1500,4.0,160450.0,40112.5,4.0,0.0,0.0,4.0,9.0,575816.0,63979.555555555555,9.0,0.0,0.0,9.0,13.0,736266.0,52046.02777777778,13.0,0.0,0.0,13.0,1.7656662130262703e-05,Company_927,Delhi,"298, Maharashtra",0.0008162514556297764,0.01282051282051282,9,4,0
CIN001640,1501,6.0,244575.0,40762.5,3.0,0.0,0.0,6.0,5.0,2768874.0,553774.8,4.0,2.0,2.0,5.0,11.0,3013449.0,297268.65,7.0,2.0,2.0,11.0,2.322919684388221e-06,Company_1640,West Bengal,"279, Maharashtra",0.0003828941416957523,0.0,5,6,1
CIN001500,1502,8.0,3881722.0,485215.25,7.0,2.0,2.0,8.0,7.0,1929298.0,275614.0,5.0,1.0,1.0,7.0,15.0,5811020.0,380414.625,12.0,3.0,3.0,15.0,2.065041937560015e-06,Company_1500,Uttar Pradesh,"661, Maharashtra",0.0007267750453057076,0.0,7,8,1
CIN000171,1503,5.0,174131.0,34826.2,3.0,0.0,0.0,5.0,7.0,311498.0,44499.71428571428,5.0,0.0,0.0,7.0,12.0,485629.0,39662.957142857136,8.0,0.0,0.0,12.0,1.6473480784714256e-05,Company_171,West Bengal,"280, Maharashtra",0.0007142655965009161,0.015151515151515152,7,5,0
CIN000548,1504,4.0,1038103.0,259525.75,3.0,1.0,1.0,4.0,5.0,1656969.0,331393.8,5.0,1.0,1.0,5.0,9.0,2695072.0,295459.775,8.0,2.0,2.0,9.0,2.9683808076370503e-06,Company_548,Gujarat,"900, Maharashtra",0.00035204529468117816,0.0,5,4,1
CIN001283,1505,3.0,182347.0,60782.333333333336,2.0,0.0,0.0,3.0,4.0,241431.0,60357.75,4.0,0.0,0.0,4.0,7.0,423778.0,60570.04166666667,6.0,0.0,0.0,7.0,1.4158356497977715e-05,Company_1283,Delhi,"180, Uttar Pradesh",0.000335112706842447,0.0,4,3,0
CIN001578,1506,6.0,318223.0,53037.166666666664,6.0,0.0,0.0,6.0,6.0,4077050.0,679508.3333333334,5.0,3.0,3.0,6.0,12.0,4395273.0,366272.75,11.0,3.0,3.0,12.0,2.502688683956605e-06,Company_1578,Delhi,"668, Maharashtra",0.0005439717343811004,0.0,6,6,1
CIN000641,1507,3.0,2674948.0,891649.3333333334,3.0,2.0,2.0,3.0,8.0,1308523.0,163565.375,5.0,1.0,1.0,8.0,11.0,3983471.0,527607.3541666667,8.0,3.0,3.0,11.0,2.008298792686077e-06,Company_641,Gujarat,"928, Delhi",0.0005657951240927636,0.01818181818181818,8,3,1
CIN000274,1508,2.0,698386.0,349193.0,2.0,1.0,1.0,2.0,4.0,3192091.0,798022.75,3.0,2.0,2.0,4.0,6.0,3890477.0,573607.875,5.0,3.0,3.0,6.0,1.2851894510621705e-06,Company_274,Gujarat,"531, Delhi",0.0002900015885672467,0.0,4,2,1
CIN000317,1509,2.0,49117.0,24558.5,2.0,0.0,0.0,2.0,7.0,3654603.0,522086.14285714284,7.0,3.0,3.0,7.0,9.0,3703720.0,273322.3214285714,9.0,3.0,3.0,9.0,2.4299893080470444e-06,Company_317,Gujarat,"13, Delhi",0.0005636651072806965,0.0,7,2,1
CIN001997,1510,4.0,141143.0,35285.75,2.0,0.0,0.0,4.0,5.0,307579.0,61515.8,3.0,0.0,0.0,5.0,9.0,448722.0,48400.775,5.0,0.0,0.0,9.0,1.1142756539683813e-05,Company_1997,Uttar Pradesh,"636, Karnataka",0.0002971362815655322,0.0,5,4,0
CIN000820,1511,4.0,613450.0,153362.5,3.0,1.0,1.0,4.0,7.0,3912344.0,558906.2857142857,5.0,2.0,2.0,7.0,11.0,4525794.0,356134.39285714284,8.0,3.0,3.0,11.0,1.767645633009368e-06,Company_820,Maharashtra,"507, West Bengal",0.0005391064837944002,0.0,7,4,1
CIN001587,1512,5.0,2468441.0,493688.2,4.0,2.0,2.0,4.0,9.0,2750740.0,305637.77777777775,7.0,3.0,3.0,9.0,14.0,5219181.0,399662.98888888885,11.0,5.0,5.0,13.0,2.107610370286066e-06,Company_1587,Karnataka,"175, Karnataka",0.000584677587359104,0.0,9,4,1
CIN001718,1513,3.0,213576.0,71192.0,2.0,0.0,0.0,3.0,7.0,1247032.0,178147.42857142858,4.0,1.0,1.0,7.0,10.0,1460608.0,124669.71428571429,6.0,1.0,1.0,10.0,4.107878362983086e-06,Company_1718,Karnataka,"242, Gujarat",0.00045369362912022707,0.0,7,3,1
CIN000241,1514,8.0,3684632.0,460579.0,7.0,2.0,2.0,8.0,6.0,2237043.0,372840.5,6.0,2.0,2.0,6.0,14.0,5921675.0,416709.75,13.0,4.0,4.0,14.0,2.1953248025263123e-06,Company_241,Karnataka,"346, Karnataka",0.00048796095224802984,0.01098901098901099,6,8,1
CIN000683,1515,1.0,49422.0,49422.0,0.0,0.0,0.0,1.0,2.0,91328.0,45664.0,2.0,0.0,0.0,2.0,3.0,140750.0,47543.0,2.0,0.0,0.0,3.0,1.4209591474245115e-05,Company_683,Maharashtra,"96, Tamil Nadu",0.00036086096968667553,0.0,2,1,0
CIN001054,1516,4.0,1834439.0,458609.75,3.0,2.0,2.0,4.0,3.0,1263411.0,421137.0,3.0,2.0,2.0,3.0,7.0,3097850.0,439873.375,6.0,4.0,4.0,7.0,1.9368271543167034e-06,Company_1054,Tamil Nadu,"308, Karnataka",0.0004098927892787331,0.047619047619047616,3,4,1
CIN001691,1517,5.0,125901.0,25180.2,4.0,0.0,0.0,5.0,7.0,2523797.0,360542.4285714286,4.0,2.0,2.0,7.0,12.0,2649698.0,192861.3142857143,8.0,2.0,2.0,12.0,3.019212000763861e-06,Company_1691,Uttar Pradesh,"157, Gujarat",0.0006749786697574066,0.015151515151515152,7,5,1
CIN001862,1518,3.0,1234832.0,411610.6666666667,3.0,2.0,2.0,3.0,7.0,1731731.0,247390.14285714287,5.0,1.0,1.0,7.0,10.0,2966563.0,329500.4047619048,8.0,3.0,3.0,10.0,2.6967234473024843e-06,Company_1862,Delhi,"306, Maharashtra",0.0004816823506466106,0.0,7,3,1
CIN000323,1519,7.0,317787.0,45398.142857142855,4.0,0.0,0.0,7.0,8.0,1245478.0,155684.75,6.0,1.0,1.0,8.0,15.0,1563265.0,100541.44642857142,10.0,1.0,1.0,15.0,6.396868093381481e-06,Company_323,Uttar Pradesh,"39, Uttar Pradesh",0.0006190850444474466,0.0,8,7,1
CIN001991,1520,4.0,2142601.0,535650.25,3.0,1.0,1.0,4.0,7.0,2679471.0,382781.5714285714,5.0,2.0,2.0,7.0,11.0,4822072.0,459215.9107142857,8.0,3.0,3.0,11.0,1.6590378575848721e-06,Company_1991,Uttar Pradesh,"570, Karnataka",0.0005156544299169059,0.0,7,4,1
CIN001726,1521,7.0,1381612.0,197373.14285714287,6.0,1.0,1.0,7.0,5.0,3376603.0,675320.6,4.0,2.0,2.0,5.0,12.0,4758215.0,436346.8714285714,10.0,3.0,3.0,12.0,2.1016284468020047e-06,Company_1726,Gujarat,"120, Tamil Nadu",0.0003188959189609809,0.0,5,7,1
CIN001473,1522,3.0,773504.0,257834.66666666666,2.0,1.0,1.0,3.0,8.0,3894290.0,486786.25,5.0,2.0,2.0,8.0,11.0,4667794.0,372310.4583333333,7.0,3.0,3.0,11.0,1.4996377303711346e-06,Company_1473,Tamil Nadu,"860, Gujarat",0.0006503838116003772,0.0,8,3,1
CIN000995,1523,5.0,2612185.0,522437.0,5.0,2.0,2.0,5.0,6.0,799179.0,133196.5,5.0,1.0,1.0,6.0,11.0,3411364.0,327816.75,10.0,3.0,3.0,11.0,2.9313787681408375e-06,Company_995,Uttar Pradesh,"946, Maharashtra",0.00045761300555971073,0.01818181818181818,6,5,1
CIN000025,1524,3.0,1694317.0,564772.3333333334,3.0,1.0,1.0,3.0,8.0,2521045.0,315130.625,6.0,2.0,2.0,8.0,11.0,4215362.0,439951.4791666667,9.0,3.0,3.0,11.0,2.1350479508046995e-06,Company_25,Maharashtra,"487, Maharashtra",0.0006367808679919823,0.0,8,3,1
CIN000807,1525,7.0,2099139.0,299877.0,6.0,1.0,1.0,7.0,9.0,2714304.0,301589.3333333333,7.0,2.0,2.0,9.0,16.0,4813443.0,300733.1666666666,13.0,3.0,3.0,16.0,2.7007694907782227e-06,Company_807,Gujarat,"393, Gujarat",0.0007915209365069075,0.0,9,7,1
CIN000804,1526,4.0,206720.0,51680.0,2.0,0.0,0.0,4.0,5.0,3380437.0,676087.4,4.0,3.0,3.0,5.0,9.0,3587157.0,363883.7,6.0,3.0,3.0,9.0,1.6726337877043017e-06,Company_804,Delhi,"98, Karnataka",0.0004823234564568567,0.0,5,4,1
CIN000849,1527,7.0,2868730.0,409818.5714285714,4.0,2.0,2.0,7.0,8.0,437821.0,54727.625,5.0,0.0,0.0,8.0,15.0,3306551.0,232273.0982142857,9.0,2.0,2.0,15.0,2.721869404101131e-06,Company_849,Karnataka,"837, Delhi",0.000663462551112459,0.009523809523809525,8,7,1
CIN001388,1528,7.0,3072277.0,438896.71428571426,6.0,2.0,2.0,7.0,6.0,268842.0,44807.0,5.0,0.0,0.0,6.0,13.0,3341119.0,241851.85714285713,11.0,2.0,2.0,13.0,3.292310151179889e-06,Company_1388,Tamil Nadu,"86, Gujarat",0.0003856645536352806,0.0,6,7,1
CIN000726,1529,5.0,1535062.0,307012.4,4.0,1.0,1.0,5.0,5.0,1501892.0,300378.4,4.0,1.0,1.0,5.0,10.0,3036954.0,303695.4,8.0,2.0,2.0,10.0,2.6342183648484634e-06,Company_726,Maharashtra,"568, Delhi",0.0004326702747465734,0.0,5,5,1
CIN000187,1530,7.0,3935785.0,562255.0,7.0,3.0,3.0,7.0,5.0,358664.0,71732.8,3.0,0.0,0.0,5.0,12.0,4294449.0,316993.9,10.0,3.0,3.0,12.0,2.32858743927335e-06,Company_187,Gujarat,"819, West Bengal",0.000432646721029838,0.0,5,7,1
CIN000344,1531,3.0,36366.0,12122.0,2.0,0.0,0.0,3.0,4.0,681577.0,170394.25,3.0,1.0,1.0,4.0,7.0,717943.0,91258.125,5.0,1.0,1.0,7.0,6.964341180288686e-06,Company_344,Delhi,"710, Uttar Pradesh",0.0003465959344404934,0.0,4,3,1
CIN000312,1532,6.0,271126.0,45187.666666666664,4.0,0.0,0.0,6.0,5.0,207516.0,41503.2,4.0,0.0,0.0,5.0,11.0,478642.0,43345.433333333334,8.0,0.0,0.0,11.0,1.6713953226001896e-05,Company_312,Delhi,"851, Karnataka",0.00035650725993429755,0.01818181818181818,5,6,0
CIN001030,1533,3.0,1736826.0,578942.0,2.0,1.0,1.0,3.0,4.0,780298.0,195074.5,4.0,1.0,1.0,4.0,7.0,2517124.0,387008.25,6.0,2.0,2.0,7.0,2.3836727948245696e-06,Company_1030,Maharashtra,"441, Maharashtra",0.00030364840531856626,0.0,4,3,1
CIN001403,1534,5.0,2562578.0,512515.6,5.0,2.0,2.0,5.0,5.0,1952352.0,390470.4,4.0,1.0,1.0,5.0,10.0,4514930.0,451493.0,9.0,3.0,3.0,10.0,1.993386386942876e-06,Company_1403,Gujarat,"895, Gujarat",0.00038441890058751025,0.0,5,5,1
CIN001913,1535,7.0,2821740.0,403105.71428571426,6.0,2.0,2.0,7.0,4.0,145572.0,36393.0,4.0,0.0,0.0,4.0,11.0,2967312.0,219749.35714285713,10.0,2.0,2.0,11.0,3.3700534355672744e-06,Company_1913,Maharashtra,"663, Karnataka",0.0004371202756379192,0.0,4,7,1
CIN001664,1536,3.0,172308.0,57436.0,3.0,0.0,0.0,3.0,3.0,159769.0,53256.333333333336,2.0,0.0,0.0,3.0,6.0,332077.0,55346.16666666667,5.0,0.0,0.0,6.0,1.505674888655342e-05,Company_1664,Maharashtra,"294, West Bengal",0.00022856679736647805,0.06666666666666667,3,3,0
CIN001839,1537,1.0,76351.0,76351.0,1.0,0.0,0.0,1.0,5.0,1511285.0,302257.0,4.0,1.0,1.0,5.0,6.0,1587636.0,189304.0,5.0,1.0,1.0,6.0,3.1493364977866465e-06,Company_1839,Uttar Pradesh,"642, West Bengal",0.000379897987670245,0.0,5,1,1
CIN000594,1538,6.0,3597558.0,599593.0,6.0,3.0,3.0,6.0,6.0,258885.0,43147.5,6.0,0.0,0.0,6.0,12.0,3856443.0,321370.25,12.0,3.0,3.0,12.0,3.1116757073811283e-06,Company_594,Gujarat,"720, Tamil Nadu",0.0003742966919468766,0.0,6,6,1
CIN001254,1539,6.0,328429.0,54738.166666666664,4.0,0.0,0.0,6.0,6.0,1136842.0,189473.66666666666,6.0,1.0,1.0,6.0,12.0,1465271.0,122105.91666666666,10.0,1.0,1.0,12.0,6.8246761179331336e-06,Company_1254,Uttar Pradesh,"809, Tamil Nadu",0.0006527838411012525,0.030303030303030304,6,6,1
CIN000665,1540,4.0,224098.0,56024.5,2.0,0.0,0.0,4.0,13.0,2296952.0,176688.61538461538,11.0,1.0,1.0,13.0,17.0,2521050.0,116356.55769230769,13.0,1.0,1.0,17.0,5.156581583070546e-06,Company_665,Gujarat,"460, Maharashtra",0.0007481983312537303,0.007352941176470588,13,4,1
CIN000186,1541,3.0,189675.0,63225.0,3.0,0.0,0.0,3.0,6.0,1426415.0,237735.83333333334,5.0,1.0,1.0,6.0,9.0,1616090.0,150480.4166666667,8.0,1.0,1.0,9.0,4.950219356595239e-06,Company_186,Uttar Pradesh,"888, West Bengal",0.0007033648295832557,0.027777777777777776,6,3,1
CIN000922,1542,10.0,1432852.0,143285.2,9.0,1.0,1.0,10.0,1.0,39246.0,39246.0,1.0,0.0,0.0,1.0,11.0,1472098.0,91265.6,10.0,1.0,1.0,11.0,6.793026007779374e-06,Company_922,Gujarat,"311, West Bengal",0.0001215585054930164,0.0,1,10,1
CIN001695,1543,1.0,1046222.0,1046222.0,1.0,1.0,1.0,1.0,4.0,222324.0,55581.0,2.0,0.0,0.0,4.0,5.0,1268546.0,550901.5,3.0,1.0,1.0,5.0,2.3649122696378373e-06,Company_1695,Uttar Pradesh,"906, Delhi",0.0004974409129574026,0.0,4,1,1
CIN000034,1544,4.0,203320.0,50830.0,4.0,0.0,0.0,4.0,4.0,1610778.0,402694.5,4.0,1.0,1.0,4.0,8.0,1814098.0,226762.25,8.0,1.0,1.0,8.0,4.409905087817747e-06,Company_34,Maharashtra,"3, Uttar Pradesh",0.0003833678571682808,0.0,4,4,1
CIN000060,1545,4.0,210483.0,52620.75,3.0,0.0,0.0,4.0,4.0,4990248.0,1247562.0,4.0,4.0,4.0,4.0,8.0,5200731.0,650091.375,7.0,4.0,4.0,8.0,1.3459646345869455e-06,Company_60,Delhi,"840, Uttar Pradesh",0.0005153358436234215,0.0,4,4,1
CIN000851,1546,5.0,144871.0,28974.2,4.0,0.0,0.0,5.0,6.0,724632.0,120772.0,5.0,1.0,1.0,6.0,11.0,869503.0,74873.1,9.0,1.0,1.0,11.0,1.0350740595489607e-05,Company_851,Karnataka,"704, Karnataka",0.0007871004322578275,0.0,6,5,1
CIN001945,1547,5.0,1441061.0,288212.2,5.0,2.0,2.0,5.0,7.0,4263081.0,609011.5714285715,6.0,3.0,3.0,7.0,12.0,5704142.0,448611.8857142858,11.0,5.0,5.0,12.0,1.928423240515401e-06,Company_1945,Gujarat,"280, Maharashtra",0.0008255468652006904,0.0,7,5,1
CIN001215,1548,5.0,340343.0,68068.6,4.0,0.0,0.0,5.0,6.0,265942.0,44323.666666666664,3.0,0.0,0.0,6.0,11.0,606285.0,56196.13333333333,7.0,0.0,0.0,11.0,1.154572519524646e-05,Company_1215,Karnataka,"129, Delhi",0.0005838402744713717,0.01818181818181818,6,5,0
CIN001900,1549,9.0,1096839.0,121871.0,9.0,1.0,1.0,9.0,6.0,1921530.0,320255.0,4.0,1.0,1.0,6.0,15.0,3018369.0,221063.0,13.0,2.0,2.0,15.0,4.306961806194007e-06,Company_1900,Uttar Pradesh,"745, West Bengal",0.0007086831309702798,0.0,6,9,1
CIN001699,1550,10.0,3805636.0,380563.6,9.0,2.0,2.0,10.0,5.0,3548150.0,709630.0,4.0,2.0,2.0,5.0,15.0,7353786.0,545096.8,13.0,4.0,4.0,15.0,1.7677968872088473e-06,Company_1699,West Bengal,"713, Karnataka",0.0004471147712981076,0.009523809523809525,5,10,1
CIN001669,1551,5.0,4331095.0,866219.0,4.0,3.0,3.0,5.0,3.0,673219.0,224406.33333333334,3.0,1.0,1.0,3.0,8.0,5004314.0,545312.6666666666,7.0,4.0,4.0,8.0,1.3987931212949468e-06,Company_1669,Gujarat,"445, Maharashtra",0.00028713215332005896,0.0,3,5,1
CIN000473,1552,5.0,830097.0,166019.4,3.0,1.0,1.0,5.0,5.0,3576768.0,715353.6,4.0,2.0,2.0,5.0,10.0,4406865.0,440686.5,7.0,3.0,3.0,10.0,1.5884307778885897e-06,Company_473,Tamil Nadu,"955, Delhi",0.0004779938835432648,0.0,5,5,1
CIN001493,1553,4.0,2109201.0,527300.25,1.0,1.0,1.0,4.0,4.0,1869940.0,467485.0,4.0,1.0,1.0,4.0,8.0,3979141.0,497392.625,5.0,2.0,2.0,8.0,1.2565526077110612e-06,Company_1493,West Bengal,"356, Tamil Nadu",0.0006471534986674124,0.03571428571428571,4,4,1
CIN000564,1554,3.0,971978.0,323992.6666666667,3.0,1.0,1.0,3.0,9.0,4137670.0,459741.1111111111,8.0,3.0,3.0,9.0,12.0,5109648.0,391866.8888888889,11.0,4.0,4.0,12.0,2.152790172630287e-06,Company_564,West Bengal,"137, Karnataka",0.0006029484336011817,0.0,9,3,1
CIN000031,1555,9.0,5488443.0,609827.0,7.0,4.0,4.0,9.0,9.0,5865371.0,651707.8888888889,6.0,5.0,5.0,9.0,18.0,11353814.0,630767.4444444445,13.0,9.0,9.0,18.0,1.144989692450484e-06,Company_31,West Bengal,"824, Gujarat",0.0007199873806219603,0.013071895424836602,9,9,1
CIN001910,1556,4.0,155819.0,38954.75,3.0,0.0,0.0,4.0,6.0,835300.0,139216.66666666666,5.0,1.0,1.0,6.0,10.0,991119.0,89085.70833333333,8.0,1.0,1.0,10.0,8.071684631209774e-06,Company_1910,Delhi,"33, Karnataka",0.0003247583553984102,0.0,6,4,1
CIN000986,1557,5.0,316868.0,63373.6,2.0,0.0,0.0,5.0,5.0,1734482.0,346896.4,5.0,1.0,1.0,5.0,10.0,2051350.0,205135.0,7.0,1.0,1.0,10.0,3.412386964681795e-06,Company_986,Karnataka,"74, Uttar Pradesh",0.0003609514784965374,0.044444444444444446,5,5,1
CIN000952,1558,6.0,2493101.0,415516.8333333333,6.0,2.0,2.0,6.0,7.0,4458666.0,636952.2857142857,5.0,3.0,3.0,7.0,13.0,6951767.0,526234.5595238095,11.0,5.0,5.0,13.0,1.582331513700042e-06,Company_952,Karnataka,"955, Uttar Pradesh",0.0004129571819127127,0.0,7,6,1
CIN001100,1559,6.0,293047.0,48841.166666666664,4.0,0.0,0.0,6.0,7.0,2391877.0,341696.71428571426,5.0,2.0,2.0,7.0,13.0,2684924.0,195268.94047619047,9.0,2.0,2.0,13.0,3.3520501883852206e-06,Company_1100,Gujarat,"761, West Bengal",0.0006622541879112958,0.01282051282051282,7,6,1
CIN000841,1560,4.0,1801441.0,450360.25,4.0,1.0,1.0,4.0,7.0,2821145.0,403020.71428571426,6.0,2.0,2.0,7.0,11.0,4622586.0,426690.48214285716,10.0,3.0,3.0,11.0,2.163291283277369e-06,Company_841,Karnataka,"621, Tamil Nadu",0.0007226339502200064,0.0,7,4,1
CIN000885,1561,2.0,574243.0,287121.5,1.0,1.0,1.0,2.0,8.0,4322118.0,540264.75,8.0,3.0,3.0,8.0,10.0,4896361.0,413693.125,9.0,4.0,4.0,10.0,1.8380997642943402e-06,Company_885,Delhi,"188, Delhi",0.0005443311600306497,0.0,8,2,1
CIN000141,1562,2.0,36869.0,18434.5,2.0,0.0,0.0,2.0,7.0,1665321.0,237903.0,5.0,1.0,1.0,7.0,9.0,1702190.0,128168.75,7.0,1.0,1.0,9.0,4.112349385203767e-06,Company_141,West Bengal,"491, Gujarat",0.0005884623027044501,0.0,7,2,1
CIN001590,1563,7.0,1841591.0,263084.4285714286,5.0,1.0,1.0,7.0,8.0,5637330.0,704666.25,7.0,4.0,4.0,8.0,15.0,7478921.0,483875.3392857143,12.0,5.0,5.0,15.0,1.6045095275107198e-06,Company_1590,Gujarat,"11, Maharashtra",0.0006114626911689008,0.009523809523809525,8,7,1
CIN000170,1564,9.0,1603342.0,178149.11111111112,6.0,1.0,1.0,9.0,5.0,193214.0,38642.8,4.0,0.0,0.0,5.0,14.0,1796556.0,108395.95555555556,10.0,1.0,1.0,14.0,5.566205562197894e-06,Company_170,West Bengal,"675, Karnataka",0.0004209635507032236,0.02197802197802198,5,9,1
CIN000918,1565,8.0,2676030.0,334503.75,6.0,2.0,2.0,8.0,4.0,231883.0,57970.75,3.0,0.0,0.0,4.0,12.0,2907913.0,196237.25,9.0,2.0,2.0,12.0,3.0950031861338354e-06,Company_918,Uttar Pradesh,"536, West Bengal",0.00032221827061719053,0.0,4,8,1
CIN001012,1566,6.0,5440363.0,906727.1666666666,4.0,3.0,3.0,6.0,7.0,1679625.0,239946.42857142858,4.0,1.0,1.0,7.0,13.0,7119988.0,573336.7976190476,8.0,4.0,4.0,13.0,1.1235973993214595e-06,Company_1012,Maharashtra,"365, Karnataka",0.00067088017547937,0.0,7,6,1
CIN000338,1567,2.0,1645901.0,822950.5,2.0,1.0,1.0,2.0,2.0,124516.0,62258.0,0.0,0.0,0.0,2.0,4.0,1770417.0,442604.25,2.0,1.0,1.0,4.0,1.1296773584980261e-06,Company_338,Maharashtra,"989, Uttar Pradesh",0.0002842296076950258,0.0,2,2,1
CIN000557,1568,8.0,2374653.0,296831.625,6.0,2.0,2.0,8.0,4.0,1370797.0,342699.25,4.0,1.0,1.0,4.0,12.0,3745450.0,319765.4375,10.0,3.0,3.0,12.0,2.669906152798729e-06,Company_557,Uttar Pradesh,"509, Uttar Pradesh",0.00038120116401462606,0.0,4,8,1
CIN000627,1569,9.0,1086314.0,120701.55555555556,8.0,1.0,1.0,9.0,4.0,3552286.0,888071.5,3.0,2.0,2.0,4.0,13.0,4638600.0,504386.52777777775,11.0,3.0,3.0,13.0,2.3714051653516147e-06,Company_627,Delhi,"35, Gujarat",0.00039404789121443603,0.01282051282051282,4,9,1
CIN000602,1570,7.0,1384918.0,197845.42857142858,4.0,1.0,1.0,7.0,5.0,255929.0,51185.8,2.0,0.0,0.0,5.0,12.0,1640847.0,124515.61428571428,6.0,1.0,1.0,12.0,3.6566480604224527e-06,Company_602,Tamil Nadu,"438, Karnataka",0.0003694228043206719,0.015151515151515152,5,7,1
