company_id,name,GSTIN,PAN,registration_date,address,city,state,industry,avg_monthly_turnover,total_invoices_sent,total_invoices_received,total_amount_sent,total_amount_received,unique_buyers,unique_sellers,avg_invoice_amount_sent,avg_invoice_amount_received,days_since_registration,invoices_per_month,amount_variance,circular_trading_score,self_invoicing_count,late_filing_count,gst_compliance_rate,turnover_vs_industry_avg,buyer_concentration,seller_concentration,weekend_transaction_ratio,round_amount_ratio,is_fraud
D01C0830,Company_0830,MPECDQ31SS5DXG2,WJNNT1553B,2022-06-04,653 Street 12,Kolkata,West Bengal,IT Services,35395098.47,440,425,6145529.74,2314767.15,87,17,13967.11,5446.51,201,47.18,1.587,0.3535,2,18,0.931,1.201,0.495,0.059,0.299,0.393,0
D01C0831,Company_0831,JWVPZK689UNJ21M,WPWOU1323H,2022-06-08,576 Street 1,Delhi,Delhi,Healthcare,30718075.86,290,270,6588792.17,2174365.69,6,9,22719.97,8053.21,1387,15.52,1.837,0.2717,6,8,0.836,1.332,0.798,0.946,0.164,0.414,1
D01C0832,Company_0832,YA7NQO970YPDU7P,HQOED9598X,2021-12-16,707 Street 5,Hyderabad,Telangana,Logistics,32450806.53,90,39,2068844.06,8958419.76,71,67,22987.16,229703.07,1382,19.06,0.187,0.4711,0,16,0.901,1.673,0.536,0.445,0.13,0.106,1
D01C0833,Company_0833,EXG9CUCWJAL2MCU,AXMCQ1818F,2021-05-23,680 Street 10,Ahmedabad,Gujarat,Logistics,8580041.64,431,173,8269013.8,8885732.82,47,72,19185.65,51362.62,926,32.98,1.604,0.7716,9,19,0.801,1.455,0.84,0.943,0.205,0.435,0
D01C0834,Company_0834,2JUL5CU65MUHXZG,RXOZX4923Q,2020-04-26,787 Street 48,Mumbai,Maharashtra,Manufacturing,7557395.27,410,429,3833055.72,102388.58,51,58,9348.92,238.67,788,29.59,0.935,0.0206,0,11,0.742,1.675,0.914,0.041,0.026,0.389,0
D01C0835,Company_0835,QH3YW4VIZ1FU05J,MUZUY9811G,2023-12-11,105 Street 12,Kolkata,West Bengal,Manufacturing,25757334.67,190,58,6335856.86,8331424.4,64,14,33346.62,143645.25,1058,18.35,1.439,0.2276,7,5,0.713,1.876,0.417,0.945,0.259,0.227,1
D01C0836,Company_0836,ATVM3Z8ACGDGK4L,EDARL7487T,2023-05-30,937 Street 8,Chennai,Tamil Nadu,Logistics,43779103.05,334,424,9665793.59,9027873.46,63,30,28939.5,21292.15,1130,24.73,1.258,0.9835,7,3,0.834,1.863,0.034,0.168,0.149,0.181,0
D01C0837,Company_0837,6B7PQVKYEB71QPJ,APCRT5337D,2022-02-18,978 Street 17,Bangalore,Karnataka,Logistics,9279276.73,102,313,5669623.04,5143879.2,62,26,55584.54,16434.12,1454,33.55,1.837,0.0596,4,10,0.731,0.615,0.21,0.407,0.03,0.398,0
D01C0838,Company_0838,G1DGCEKE49G0SNK,SCPUA7233F,2023-12-15,635 Street 22,Kolkata,West Bengal,Manufacturing,23195672.02,484,266,3621165.86,6578929.49,20,39,7481.75,24732.82,1055,3.76,1.391,0.5955,1,5,0.843,0.763,0.348,0.558,0.127,0.445,0
D01C0839,Company_0839,QZVQQTEYQGIUW9L,CZRED7776R,2023-03-13,711 Street 32,Hyderabad,Telangana,Construction,21503723.47,112,345,6208752.58,7689467.56,87,28,55435.29,22288.31,664,30.71,0.489,0.9983,6,3,0.949,1.218,0.585,0.114,0.238,0.047,0
D01C0840,Company_0840,L4PG42Q6IAN70GE,ALVNG7452K,2021-11-17,654 Street 41,Ahmedabad,Gujarat,Logistics,24914730.38,273,145,5042841.52,6870127.75,48,25,18471.95,47380.19,876,37.59,1.98,0.6008,3,9,0.75,0.788,0.268,0.584,0.052,0.388,0
D01C0841,Company_0841,QV3Z2KQ2GH171S2,XLHGF8980C,2023-05-03,367 Street 29,Kolkata,West Bengal,IT Services,8159387.45,198,446,4551143.67,4618208.38,15,54,22985.57,10354.73,232,39.9,1.636,0.0526,4,16,0.726,1.035,0.306,0.752,0.034,0.485,0
D01C0842,Company_0842,C26JAK1WUCC3XP9,VLELE5498S,2022-11-05,602 Street 29,Bangalore,Karnataka,Agriculture,17187787.99,19,275,7336093.81,5755849.71,65,57,386110.2,20930.36,911,11.48,0.197,0.1247,3,1,0.727,1.98,0.887,0.743,0.197,0.483,0
D01C0843,Company_0843,XQMOCXL2ZKZFSPW,OBFPS5993G,2022-08-28,299 Street 9,Pune,Maharashtra,Healthcare,13167832.16,172,34,9248875.99,5761891.35,63,44,53772.53,169467.39,1302,32.41,1.981,0.8951,5,6,0.903,1.821,0.971,0.322,0.085,0.35,0
D01C0844,Company_0844,13XHFDDJ3HQPPK5,ZJRMW0063B,2021-09-24,397 Street 4,Kolkata,West Bengal,Construction,42241894.47,329,317,4818750.58,8429198.67,55,7,14646.66,26590.53,707,36.83,0.26,0.8684,5,19,0.858,1.711,0.138,0.733,0.212,0.45,0
D01C0845,Company_0845,QN1TUE64IHN9D3G,OCLOW5732T,2021-04-06,922 Street 50,Hyderabad,Telangana,Construction,40036579.06,332,351,927890.0,2442394.99,71,54,2794.85,6958.39,1401,5.66,0.89,0.5488,5,11,0.898,0.772,0.553,0.365,0.293,0.367,0
D01C0846,Company_0846,GC3BO6W8S87FFWZ,VXRFS2966Q,2021-07-12,931 Street 9,Hyderabad,Telangana,Manufacturing,21389294.0,263,357,5718052.89,7584403.34,69,25,21741.65,21244.83,804,4.43,1.787,0.2626,9,14,0.845,1.908,0.228,0.276,0.205,0.115,0
D01C0847,Company_0847,QU4BNNNX7CZBZDK,XIPTI6218C,2020-03-21,905 Street 18,Pune,Maharashtra,Construction,30390071.49,78,125,2487261.01,8132754.24,38,11,31887.96,65062.03,220,44.41,1.548,0.5103,8,18,0.79,1.573,0.372,0.501,0.23,0.434,0
D01C0848,Company_0848,ZA4R91ZBTR9RQN5,CCAMR1594I,2023-07-14,748 Street 10,Bangalore,Karnataka,IT Services,7358733.95,131,341,443800.22,7980471.99,72,74,3387.79,23403.14,1099,18.7,1.379,0.2538,0,10,0.926,0.688,0.413,0.905,0.104,0.479,0
D01C0849,Company_0849,55O3TKR9HB7OZTE,BUIQM4059S,2020-04-20,675 Street 4,Kolkata,West Bengal,Finance,25529703.38,151,408,7891995.06,8086692.8,57,36,52264.87,19820.33,1232,35.47,1.114,0.6901,6,3,0.933,1.408,0.315,0.615,0.279,0.108,0
D01C0850,Company_0850,TSFN69UP8QTP8D2,LJPAX6683Y,2022-02-10,622 Street 10,Kolkata,West Bengal,Manufacturing,14917659.58,460,347,2764043.95,8301336.22,63,8,6008.79,23923.16,550,28.45,0.759,0.6041,2,0,0.971,1.185,0.047,0.092,0.217,0.307,0
D01C0851,Company_0851,AI7LU3S3700FSBC,GZGHX2144C,2021-08-14,679 Street 29,Pune,Maharashtra,Healthcare,42996582.58,485,455,7781851.4,4204281.73,52,36,16045.05,9240.18,1487,17.55,1.81,0.788,2,5,0.976,1.476,0.576,0.881,0.055,0.044,0
D01C0852,Company_0852,TSMH2F5Q2A0NZDO,EKFBF0864J,2020-06-27,835 Street 48,Chennai,Tamil Nadu,Agriculture,33612759.21,109,306,4907678.98,6197973.02,95,16,45024.58,20254.81,1230,17.94,1.656,0.4876,0,4,0.972,0.791,0.117,0.206,0.144,0.305,0
D01C0853,Company_0853,PBVGZWOBCEZO8PQ,CLJAG5387U,2020-12-23,576 Street 48,Kolkata,West Bengal,Agriculture,31710353.23,138,278,3213462.12,7564692.89,28,26,23285.96,27211.13,980,45.37,1.897,0.0384,0,0,0.815,1.246,0.029,0.225,0.185,0.082,0
D01C0854,Company_0854,OUUPFKJ8EPK5M80,FVDAP1135W,2023-07-02,137 Street 24,Pune,Maharashtra,Retail,6325089.87,44,37,3174553.23,7709167.41,19,46,72148.94,208355.88,936,23.22,0.859,0.79,1,6,0.706,1.159,0.452,0.908,0.184,0.311,1
D01C0855,Company_0855,BQOZ4R553MYLMVJ,EMMLH4433X,2020-06-08,229 Street 27,Hyderabad,Telangana,Agriculture,23582335.19,208,438,468146.36,9588116.0,12,6,2250.7,21890.68,598,24.64,0.544,0.2094,0,5,0.78,1.815,0.101,0.753,0.288,0.149,0
D01C0856,Company_0856,4QNKIVV5JF2I0S2,AWKIY9994O,2021-11-09,654 Street 17,Bangalore,Karnataka,Healthcare,49329981.7,26,257,5367278.38,9751998.99,36,63,206433.78,37945.52,202,48.98,1.474,0.2266,4,13,0.996,1.546,0.915,0.196,0.067,0.395,0
D01C0857,Company_0857,RNEB7AMNW4B0K8D,HFZSZ9585P,2021-10-27,773 Street 17,Hyderabad,Telangana,IT Services,47420128.79,175,394,8244337.98,5669109.19,67,90,47110.5,14388.6,873,21.17,1.409,0.5416,7,9,0.897,1.194,0.688,0.749,0.242,0.208,0
D01C0858,Company_0858,1N2JMWTMIVHWY3Y,NWGJD7764S,2023-02-28,981 Street 24,Bangalore,Karnataka,IT Services,32289773.45,283,448,884758.76,4684103.73,82,27,3126.36,10455.59,648,19.1,1.132,0.8226,5,3,0.924,0.606,0.678,0.105,0.102,0.335,0
D01C0859,Company_0859,ACHAJ2QJCFUF0KP,YNKAU2487W,2023-12-15,243 Street 13,Ahmedabad,Gujarat,IT Services,7671071.06,176,74,1130159.12,8363477.0,8,47,6421.36,113019.96,457,4.92,1.121,0.9491,9,0,0.717,1.37,0.55,0.994,0.208,0.056,1
D01C0860,Company_0860,UJI0DIBHY0IRDQT,HYPDE6622S,2020-06-29,273 Street 26,Delhi,Delhi,Manufacturing,31992429.75,137,154,5316096.47,2238611.19,23,13,38803.62,14536.44,136,20.0,1.638,0.2408,1,18,0.94,0.767,0.848,0.261,0.145,0.062,0
D01C0861,Company_0861,PZQFYY1DEZZZK5P,XHRHA4322F,2023-06-07,516 Street 21,Chennai,Tamil Nadu,Agriculture,28326539.42,92,257,6618411.01,7675660.99,13,25,71939.25,29866.39,805,9.72,1.619,0.8962,4,1,0.9,1.647,0.274,0.898,0.259,0.02,0
D01C0862,Company_0862,NW69GBCPD20BY46,WRIIE8222E,2021-12-25,705 Street 24,Bangalore,Karnataka,Agriculture,23486425.3,24,356,6962722.62,1960515.41,49,75,290113.44,5507.07,381,7.44,1.711,0.911,4,6,0.731,1.423,0.003,0.436,0.237,0.282,0
D01C0863,Company_0863,VWTLRSN70UZGEE8,RNVPJ1062T,2020-11-03,356 Street 45,Bangalore,Karnataka,Manufacturing,21459069.73,175,411,3166555.87,5936694.28,98,59,18094.6,14444.51,895,19.02,0.462,0.7444,3,15,0.954,1.62,0.957,0.776,0.115,0.014,0
D01C0864,Company_0864,CD8OMAR1UIGS5EQ,SSEZT6380H,2021-06-29,19 Street 3,Hyderabad,Telangana,Manufacturing,30003560.81,456,197,425888.87,6087972.99,94,56,933.97,30903.42,1237,8.78,0.481,0.3743,6,8,0.879,1.275,0.462,0.95,0.196,0.107,0
D01C0865,Company_0865,8CNLDB8TODL1DPM,RAWQL8949V,2021-10-23,17 Street 33,Kolkata,West Bengal,Retail,42513497.44,394,228,4174900.65,4446345.84,72,19,10596.19,19501.52,1254,16.07,1.57,0.5479,2,17,0.866,1.352,0.952,0.399,0.219,0.393,0
D01C0866,Company_0866,84YU2GM6QGIGA3S,IUEAA2686H,2021-06-26,796 Street 1,Bangalore,Karnataka,IT Services,37580939.91,261,386,2299139.5,8652279.0,30,81,8808.96,22415.23,510,34.71,1.175,0.1376,5,6,0.968,0.593,0.822,0.8,0.238,0.381,0
D01C0867,Company_0867,S9MNI6J8CZKUI6W,DDHVS9524G,2020-10-31,955 Street 46,Hyderabad,Telangana,Finance,29010090.96,243,105,61092.56,5457647.75,92,7,251.41,51977.6,1492,42.08,0.611,0.5753,0,11,0.817,0.521,0.128,0.747,0.143,0.031,1
D01C0868,Company_0868,GVEAZU2BU2CCSI1,EFGUW0639Z,2023-10-23,96 Street 16,Ahmedabad,Gujarat,Manufacturing,46242738.66,171,47,6872879.89,4952660.62,25,67,40192.28,105375.76,1079,15.94,1.011,0.5756,4,1,0.791,0.846,0.056,0.352,0.209,0.205,0
D01C0869,Company_0869,D8N0Z3U3GD6JYA4,QDSUF2500Q,2023-01-06,339 Street 45,Mumbai,Maharashtra,Retail,3330525.17,187,466,9523022.26,4210350.07,5,80,50925.25,9035.09,1409,18.3,1.382,0.5835,9,10,0.815,0.639,0.535,0.908,0.181,0.495,0
D01C0870,Company_0870,OBQQ967FAD1665O,FOWLH9927F,2023-06-12,709 Street 13,Chennai,Tamil Nadu,Manufacturing,49568190.79,215,477,3941960.02,669140.57,42,32,18334.7,1402.81,1443,36.8,1.4,0.9202,0,2,0.875,1.683,0.928,0.165,0.126,0.131,1
D01C0871,Company_0871,8DJNZWWAWIK2A0R,XNORJ0428Z,2020-01-01,591 Street 45,Pune,Maharashtra,Logistics,2744427.68,109,377,3037969.37,3653387.13,76,12,27871.28,9690.68,624,39.11,1.661,0.5331,5,5,0.789,1.604,0.385,0.751,0.19,0.421,0
D01C0872,Company_0872,57GBU5DQ4N9MC4M,IMHMO6867N,2020-03-09,874 Street 30,Delhi,Delhi,Manufacturing,10054827.75,169,475,5559830.54,973512.81,91,46,32898.41,2049.5,1055,9.67,0.793,0.2409,7,16,0.97,1.663,0.226,0.762,0.215,0.117,0
D01C0873,Company_0873,5F5YRE2QG56AU2G,DPGUV2936I,2022-06-04,363 Street 41,Hyderabad,Telangana,Retail,21195357.82,451,177,8527163.77,5678103.07,78,26,18907.24,32079.68,1297,20.69,1.378,0.5452,1,4,0.853,1.108,0.937,0.737,0.153,0.168,0
D01C0874,Company_0874,53P6RHD0BMDTUA6,PEAVZ5941I,2023-07-14,109 Street 6,Delhi,Delhi,Retail,5464692.92,196,437,7959925.88,6422991.23,30,48,40611.87,14697.92,806,1.14,1.151,0.1274,1,0,0.796,0.939,0.414,0.621,0.192,0.429,0
D01C0875,Company_0875,DIBZP0FNS0GJLNX,ZCMDZ8377L,2023-11-24,11 Street 45,Kolkata,West Bengal,Manufacturing,31221153.51,134,336,6863329.21,7689433.51,37,24,51218.87,22885.22,722,20.63,0.872,0.0748,9,2,0.764,1.733,0.158,0.881,0.119,0.445,0
D01C0876,Company_0876,YL5YE39R9AMDU3F,KAIZO9843K,2023-03-30,878 Street 48,Hyderabad,Telangana,Agriculture,2494828.95,211,484,4349465.56,6343725.8,95,84,20613.58,13106.87,496,44.77,0.856,0.8306,8,9,0.747,1.276,0.571,0.509,0.082,0.098,0
D01C0877,Company_0877,CL4FRWM03BD3O3Z,QTPLW8539K,2020-03-03,579 Street 21,Mumbai,Maharashtra,Manufacturing,14302731.66,342,289,6919818.5,1911254.51,36,78,20233.39,6613.34,272,3.82,1.264,0.7232,4,1,0.952,0.644,0.353,0.826,0.142,0.101,0
D01C0878,Company_0878,5HHBB7VSTNS1DIK,MYTOK5625G,2020-11-14,860 Street 19,Pune,Maharashtra,Healthcare,3145730.39,294,296,2199452.24,7514927.31,68,98,7481.13,25388.27,291,20.09,0.217,0.0839,0,16,0.937,1.185,0.373,0.064,0.014,0.113,0
D01C0879,Company_0879,W4PYB06LECDLR1W,MNDGZ4642N,2021-06-30,159 Street 7,Ahmedabad,Gujarat,Retail,35205614.62,470,467,2875237.21,5511151.03,14,43,6117.53,11801.18,1387,14.0,1.553,0.5576,8,16,0.895,1.847,0.15,0.545,0.149,0.183,0
D01C0880,Company_0880,JR6GHGFWR63RFAC,GFENH3327V,2021-07-26,170 Street 44,Mumbai,Maharashtra,Agriculture,33455962.76,319,201,7789315.08,1066595.08,37,43,24417.92,5306.44,743,2.8,0.544,0.5251,0,3,0.785,1.987,0.933,0.967,0.24,0.091,0
D01C0881,Company_0881,8RNUBTTVIUBDLRP,EKZKX3403B,2023-08-07,673 Street 35,Ahmedabad,Gujarat,Manufacturing,18991171.6,196,228,9303302.36,297028.94,71,48,47465.83,1302.76,1025,20.62,0.415,0.5073,2,19,0.905,0.674,0.452,0.491,0.252,0.279,0
D01C0882,Company_0882,HE2GJ7Q8XNRL1AG,RABIA6950Y,2020-06-26,195 Street 17,Chennai,Tamil Nadu,Retail,9490893.58,425,314,1940992.56,3022524.61,73,14,4567.04,9625.87,977,12.65,0.905,0.0324,9,19,0.72,0.63,0.948,0.998,0.123,0.15,0
D01C0883,Company_0883,BXDFLKUF7PG580E,GUKUN8889M,2023-09-30,535 Street 32,Bangalore,Karnataka,Manufacturing,37375540.97,232,54,2995829.73,6915649.54,81,6,12913.06,128067.58,954,41.72,0.99,0.9604,5,12,0.996,0.744,0.986,0.053,0.029,0.274,0
D01C0884,Company_0884,P7KMGJOHUECM55R,DPMAJ9448N,2021-11-06,239 Street 47,Kolkata,West Bengal,Logistics,17084926.61,279,488,111792.16,9331244.09,69,92,400.69,19121.4,162,32.54,0.621,0.9276,7,9,0.983,0.969,0.076,0.25,0.023,0.273,0
D01C0885,Company_0885,22X4IS4DBPU5QDG,YCXTW9353P,2020-11-02,537 Street 16,Chennai,Tamil Nadu,Logistics,39785528.25,499,26,4344044.34,9666647.15,39,22,8705.5,371794.12,418,24.35,0.689,0.9644,0,5,0.95,1.82,0.821,0.556,0.089,0.132,0
D01C0886,Company_0886,1UWYSGYR2822K2K,CSNWT4540C,2023-09-30,463 Street 11,Hyderabad,Telangana,IT Services,24446256.87,48,197,2142435.96,7657253.49,6,19,44634.08,38869.31,858,35.73,1.379,0.5334,6,15,0.727,1.137,0.254,0.319,0.031,0.083,0
D01C0887,Company_0887,7G62QR2P05PU409,AGDYK2007B,2021-12-23,13 Street 43,Hyderabad,Telangana,Manufacturing,26330905.27,101,100,6432176.59,2967829.4,29,62,63684.92,29678.29,1375,5.87,0.157,0.1266,8,11,0.7,1.913,0.354,0.765,0.109,0.247,0
D01C0888,Company_0888,KMOO1RR4JWMBFLB,NUCKE7306B,2022-12-02,835 Street 14,Kolkata,West Bengal,Manufacturing,1521693.39,97,129,7110412.7,6239587.8,69,98,73303.22,48368.9,867,38.09,1.345,0.7323,3,3,0.926,1.942,0.482,0.86,0.154,0.204,0
D01C0889,Company_0889,X3CUJ7PBUGSB27V,PQLOG3707G,2021-12-09,719 Street 16,Ahmedabad,Gujarat,Healthcare,32247177.79,133,438,1231838.26,2349406.47,21,24,9261.94,5363.94,1003,15.63,1.091,0.9497,4,9,0.985,1.815,0.666,0.741,0.006,0.445,0
D01C0890,Company_0890,XZP3PD4NZC0HCUG,FRFSX2336A,2022-04-07,612 Street 37,Pune,Maharashtra,Agriculture,17597759.47,69,383,867332.82,7519369.2,9,46,12570.04,19632.82,1179,25.64,1.01,0.2593,5,6,0.743,1.267,0.68,0.478,0.002,0.128,0
D01C0891,Company_0891,57DH4TT9M01TB2T,QDJZO2361A,2023-06-26,243 Street 15,Ahmedabad,Gujarat,Agriculture,11537330.86,384,479,9068033.94,1700376.94,91,47,23614.67,3549.85,1327,5.61,1.469,0.2838,1,1,0.994,1.67,0.717,0.267,0.097,0.324,0
D01C0892,Company_0892,335ZJAMSZ5ILKVR,BQCYI8824C,2021-06-11,553 Street 30,Ahmedabad,Gujarat,Healthcare,21750780.47,184,314,3922925.61,7576880.34,82,83,21320.25,24130.19,404,40.91,1.408,0.4471,0,11,0.975,1.273,0.199,0.891,0.226,0.215,0
D01C0893,Company_0893,IUUR0C7PTU9MZZ3,EZJTB7039Q,2020-08-06,438 Street 19,Ahmedabad,Gujarat,Manufacturing,19185126.12,328,27,5357364.8,8692460.54,28,46,16333.43,321942.98,977,26.01,0.223,0.1586,2,4,0.908,1.587,0.305,0.687,0.122,0.244,0
D01C0894,Company_0894,3APWGRH8TZGRAUR,AUOKX4181A,2021-06-27,373 Street 40,Mumbai,Maharashtra,IT Services,23542473.1,480,240,9634253.57,5219088.22,76,85,20071.36,21746.2,1125,22.66,1.62,0.5686,2,14,0.739,1.917,0.954,0.421,0.222,0.255,1
D01C0895,Company_0895,G2P8XFJI1DR54VR,RIEDM4238R,2022-12-14,293 Street 43,Kolkata,West Bengal,IT Services,48976219.37,455,317,7602587.42,703066.64,85,27,16708.98,2217.88,1460,7.61,0.174,0.4495,5,10,0.909,0.624,0.105,0.126,0.197,0.456,0
D01C0896,Company_0896,2F7XW5ZMBVNANLV,QNABX9406F,2020-07-12,135 Street 27,Mumbai,Maharashtra,Healthcare,18282465.71,305,58,3289125.96,4516475.61,26,44,10784.02,77870.27,913,32.11,0.151,0.8874,3,5,0.826,1.222,0.454,0.711,0.141,0.08,0
D01C0897,Company_0897,WBGFQ2PCNIM0W21,VKVAG9289Q,2022-10-02,403 Street 38,Kolkata,West Bengal,Healthcare,38743065.65,337,272,904200.55,8386394.68,98,92,2683.09,30832.33,579,18.26,1.099,0.2148,4,4,0.997,0.816,0.513,0.942,0.236,0.265,1
D01C0898,Company_0898,NR9MH3GZ5ODNEAQ,URFSH0408N,2020-06-07,510 Street 12,Mumbai,Maharashtra,IT Services,27683103.07,396,214,5383438.97,1838538.9,65,12,13594.54,8591.3,711,34.45,1.496,0.1679,2,8,0.856,1.187,0.325,0.887,0.272,0.038,0
D01C0899,Company_0899,E663NKPJJG170AP,DYLOI7654Y,2022-08-19,592 Street 43,Hyderabad,Telangana,Finance,44467641.35,453,260,3394448.16,433662.66,52,33,7493.26,1667.93,121,38.36,1.061,0.4956,6,14,0.85,0.92,0.517,0.368,0.228,0.167,0
D01C0900,Company_0900,8A0QLVSG4XLT401,NVTOY7605L,2023-06-29,59 Street 39,Ahmedabad,Gujarat,Construction,17812147.27,35,373,265769.78,7340301.07,23,36,7593.42,19679.09,685,1.33,0.658,0.5166,7,18,0.809,1.44,0.947,0.77,0.145,0.327,0
D01C0901,Company_0901,VT45HNAS6O2J64N,KYEDZ7880C,2022-03-06,570 Street 10,Chennai,Tamil Nadu,Logistics,12351382.14,451,263,7722965.72,5652255.2,87,8,17124.09,21491.46,133,13.69,0.454,0.4062,9,16,0.702,1.44,0.787,0.214,0.247,0.311,0
D01C0902,Company_0902,ICSYI3AA3CRHRG9,JKPHH2526S,2021-11-17,164 Street 3,Delhi,Delhi,Agriculture,45559860.06,298,204,3879845.84,468503.23,19,99,13019.62,2296.58,286,34.22,1.359,0.2368,1,18,0.901,1.602,0.868,0.832,0.052,0.097,0
D01C0903,Company_0903,3XM9F90HM8HL5A8,QUSHV2731J,2021-11-08,499 Street 42,Bangalore,Karnataka,Retail,2272359.76,391,253,5734645.44,9849608.38,32,81,14666.61,38931.26,946,17.47,1.89,0.5364,8,14,0.913,1.683,0.767,0.174,0.128,0.483,1
D01C0904,Company_0904,SH1OGM1UXFCWSQW,IJZOO6851O,2022-01-06,167 Street 9,Bangalore,Karnataka,Agriculture,47542596.06,168,480,7569641.42,5714857.26,66,19,45057.39,11905.95,807,37.76,0.402,0.9621,9,13,0.974,1.468,0.52,0.805,0.016,0.208,1
D01C0905,Company_0905,VOZDZMSY4KTW2LN,TSCZP7566V,2022-08-01,954 Street 38,Chennai,Tamil Nadu,Retail,27864705.09,446,173,9411431.83,5872308.9,31,72,21101.87,33943.98,975,28.29,0.624,0.2564,8,11,0.847,1.89,0.418,0.059,0.271,0.263,0
D01C0906,Company_0906,582RMIHGOFWY1V7,XCDFR8933T,2022-10-28,32 Street 21,Mumbai,Maharashtra,Construction,18880524.51,126,182,6142607.27,7909571.09,73,60,48750.85,43459.18,665,43.05,1.983,0.2832,9,7,0.841,1.437,0.03,0.759,0.289,0.051,1
D01C0907,Company_0907,LSPOORCHTNX16Q6,MIXJB4970U,2021-08-30,713 Street 50,Bangalore,Karnataka,Manufacturing,49753110.88,357,256,3188191.98,9031214.97,84,73,8930.51,35278.18,890,28.96,1.684,0.0315,8,7,0.944,1.107,0.628,0.321,0.152,0.327,0
D01C0908,Company_0908,3SJMI9DUOB5IH1K,NTHPE6983R,2020-04-04,417 Street 24,Bangalore,Karnataka,Agriculture,3012296.04,179,472,1145261.25,654469.83,89,98,6398.11,1386.59,285,44.58,1.525,0.8761,1,16,0.74,1.802,0.752,0.848,0.257,0.316,1
D01C0909,Company_0909,KZ7HGSCSKQ56X0U,FGTDZ0029R,2022-07-14,901 Street 32,Ahmedabad,Gujarat,Retail,25883647.35,472,236,785492.93,3517706.43,80,56,1664.18,14905.54,1396,12.15,0.18,0.2744,7,8,0.989,1.961,0.613,0.4,0.016,0.14,1
D01C0910,Company_0910,XQSKE8GJCYXY7PR,FABXC9310I,2020-03-08,941 Street 15,Kolkata,West Bengal,IT Services,1651744.07,195,10,3230923.2,2040914.04,64,39,16568.84,204091.4,773,39.91,0.151,0.0598,7,9,0.915,1.459,0.523,0.897,0.273,0.483,0
D01C0911,Company_0911,P0ZEQWPKMU85VPJ,LWFSD7298S,2021-01-13,93 Street 42,Kolkata,West Bengal,Healthcare,28601669.39,126,127,6625349.43,4678257.74,13,46,52582.14,36836.68,706,2.66,1.026,0.7521,4,1,0.835,0.656,0.36,0.466,0.198,0.342,0
D01C0912,Company_0912,Q1FVS6A9ZRNSK3E,AYGUQ4655F,2020-12-31,193 Street 28,Chennai,Tamil Nadu,Finance,9105378.6,183,369,6966763.04,960106.02,7,32,38069.74,2601.91,371,4.79,0.161,0.9292,8,9,0.779,0.949,0.37,0.925,0.017,0.134,0
D01C0913,Company_0913,3K5Z9VTKVLLN9LA,PZAWH0356R,2023-07-05,898 Street 26,Mumbai,Maharashtra,Healthcare,31584864.1,251,389,2116794.5,727453.45,85,22,8433.44,1870.06,587,20.4,0.293,0.4239,6,12,0.788,0.755,0.303,0.173,0.092,0.177,0
D01C0914,Company_0914,LS7LIL8EBRI4CFW,JWIJZ9499T,2020-10-15,947 Street 46,Ahmedabad,Gujarat,Logistics,49048091.42,351,176,873819.59,3043849.86,29,31,2489.51,17294.6,595,10.1,1.17,0.3251,9,9,0.799,0.597,0.44,0.603,0.066,0.174,0
D01C0915,Company_0915,UEYXF0H7EE7CESA,YCPAT4775N,2020-06-11,989 Street 9,Pune,Maharashtra,Manufacturing,43757637.31,291,156,3089831.08,9048235.31,67,69,10617.98,58001.51,1346,47.27,0.913,0.6888,3,19,0.971,0.593,0.644,0.902,0.072,0.24,0
D01C0916,Company_0916,DDK3D48FQMEZFS6,JCGIK6954I,2020-08-11,409 Street 4,Pune,Maharashtra,Manufacturing,22646628.85,83,495,5498366.87,9756642.68,37,55,66245.38,19710.39,757,39.2,1.603,0.2071,7,14,0.95,1.81,0.515,0.121,0.19,0.374,1
D01C0917,Company_0917,OW34O7FNR6JN297,BQNAR5045I,2022-06-29,136 Street 31,Ahmedabad,Gujarat,Agriculture,35452197.42,212,383,7558963.26,7649014.32,65,58,35655.49,19971.32,280,37.44,0.621,0.5515,0,12,0.919,1.656,0.097,0.272,0.133,0.347,1
D01C0918,Company_0918,63K046A3GVGWUXU,RBYZY8228H,2020-09-08,334 Street 15,Kolkata,West Bengal,Finance,38895690.63,144,475,5320090.34,57372.08,49,88,36945.07,120.78,898,25.11,0.618,0.4945,1,2,0.746,0.68,0.17,0.22,0.198,0.476,0
D01C0919,Company_0919,2R9S1YIVN1VOMRE,FZMJF9297P,2023-04-28,764 Street 17,Kolkata,West Bengal,Construction,24792669.9,268,302,2905488.34,7365394.76,25,26,10841.37,24388.72,614,25.01,0.871,0.5874,6,14,0.798,1.009,0.735,0.32,0.268,0.388,0
D01C0920,Company_0920,7CVTSTVI505PS46,CNAZW8922I,2023-10-09,180 Street 22,Delhi,Delhi,Construction,26473821.16,40,314,6260588.25,268825.47,90,13,156514.71,856.13,1161,29.47,1.379,0.8352,4,16,0.917,0.567,0.777,0.716,0.193,0.483,0
D01C0921,Company_0921,TIRNK6URCJ6J63S,BWHXL9657F,2023-07-28,641 Street 13,Delhi,Delhi,Agriculture,7624141.48,87,397,2685124.72,1727228.54,96,14,30863.5,4350.7,796,30.23,1.965,0.6841,2,8,0.839,1.316,0.201,0.73,0.101,0.002,1
